record,label,xa_max,xa_min,xa_mean,xa_var,xa_std,xa_rms,xa_delta,xa_Q1,xa_media,xa_Q3,ya_max,ya_min,ya_mean,ya_var,ya_std,ya_rms,ya_delta,ya_Q1,ya_media,ya_Q3,za_max,za_min,za_mean,za_var,za_std,za_rms,za_delta,za_Q1,za_media,za_Q3,xw_max,xw_min,xw_mean,xw_var,xw_std,xw_rms,xw_delta,xw_Q1,xw_media,xw_Q3,yw_max,yw_min,yw_mean,yw_var,yw_std,yw_rms,yw_delta,yw_Q1,yw_media,yw_Q3,zw_max,zw_min,zw_mean,zw_var,zw_std,zw_rms,zw_delta,zw_Q1,zw_media,zw_Q3
585,0,-0.986225667,0.077394912,-1.211931517,-0.692233529,-0.737926944,-0.640848238,-0.662488361,-0.13964698,-0.68335209,-1.071369036,-0.744835345,0.741480811,1.00551998,-0.392742846,-0.829182431,-0.792983437,-0.864147708,0.798892386,0.789800167,0.165676855,-0.442245593,0.985950247,-0.10206763,-0.652166289,-0.938749136,-0.983995472,-0.803923153,0.528168785,-0.049501088,-0.778616727,-0.557065941,0.233446307,-0.851198111,-0.653648156,-0.780371533,-0.783948291,-0.463150531,-0.38777355,-0.834448806,-1.137305553,-0.598431664,0.33258793,-0.95455977,-0.801463052,-0.901652142,-0.956534485,-0.580952562,-0.8036363,-1.149583751,-1.02995893,-0.136796645,0.429194906,-0.463102795,-0.58242519,-0.455619135,-0.404372269,-0.35897336,-0.719304157,-0.651147048,-0.030799885
586,0,-0.973145343,0.030000549,-1.191187275,-0.656019872,-0.665409734,-0.585463016,-0.626322105,0.179407883,-0.59650216,-1.079173447,-0.783809937,0.97713025,0.964589476,-0.389013151,-0.808261986,-0.781471834,-1.025542811,0.774628472,0.539414286,0.108097814,-0.676819084,0.955189203,-0.077423661,-0.697430981,-1.121343606,-1.158096418,-0.939320182,0.571335341,0.047155984,-0.676054506,-0.770195467,0.539056275,-0.720949462,-0.713412785,-1.010108539,-1.017137818,-0.764308439,-0.144672581,-0.769208365,-1.16941229,-0.678357212,0.399293005,-0.875881731,-0.813806945,-0.936951778,-1.078166877,-0.672308174,-0.772483547,-0.985095574,-0.964972891,-0.853508268,0.608279634,-0.802962108,-0.71684024,-0.75177325,-0.526546534,-0.745819712,-0.86592164,-1.391200149,-0.506446857
587,0,-0.907743721,-0.004451507,-1.120021308,-0.651535256,-0.656735567,-0.600228993,-0.565076275,0.223314515,-0.846834309,-1.015437425,-0.219516518,0.656492488,1.252720398,-0.325238324,-0.522582935,-0.478085816,-0.513158357,0.777540142,0.578800829,0.125664301,-0.925827866,0.779200538,-0.163986574,-0.722224058,-1.256912299,-1.297178113,-1.007718222,0.760189022,-0.113018593,-0.849909978,-0.614276723,0.373750622,-0.472095949,-0.669818222,-0.833446928,-0.963102143,-0.577385097,0.03862815,-0.479419432,-0.909989851,-0.650089758,0.250743464,-0.987174039,-0.813548249,-0.936192218,-0.93580411,-0.562817453,-0.875677041,-1.006520505,-1.132853492,-0.718482518,0.054258395,-0.612479323,-0.530358967,-0.363077457,-0.289236003,-0.297377966,-0.856945059,-0.013562837,-0.008150029
588,0,-0.508793826,0.87033906,1.004673187,-0.695118275,-0.743907713,-0.674248673,-0.832125319,0.93460196,0.440588171,0.363341816,-0.579717182,0.485295915,0.234744162,-0.297842655,-0.424567649,-0.471838222,-0.618395164,0.620309977,0.592867452,-0.119290602,-0.537759106,0.860539837,0.422317102,-0.580831334,-0.722225394,-0.709407188,-0.799726001,0.669809046,0.022301309,-0.299576111,-0.643158761,0.73461469,0.575188142,-0.668232271,-0.828027704,-0.875934364,-0.801274378,0.621030472,0.424843415,0.493716712,-0.581272507,0.258359037,0.742559395,-0.790055194,-0.870583232,-1.004250535,-0.524337019,0.868228111,0.964573107,0.642754642,-0.746626058,0.69935701,-0.63701288,-0.739244924,-0.815195895,-0.624615047,-0.773151247,-0.530795966,-1.01975042,-0.492290697
589,0,-0.74991928,0.82786642,0.185716635,-0.843082362,-1.112982129,-1.217723385,-0.95784611,0.896549546,-0.03708644,-0.23629708,-0.904086366,0.347444043,-1.105878208,-0.28833577,-0.392723747,-0.352887514,-0.722791997,0.218499556,-0.00074402,-0.803407684,-0.838494351,0.677748249,-0.434185732,-0.588025278,-0.741682932,-0.79615419,-0.897970458,0.3244766,-0.118541854,-0.380875432,-0.856730923,0.716348872,-0.381342125,-0.711428409,-1.000414149,-1.144135734,-0.917079178,-0.047172192,-0.115286742,-0.564521356,-0.693258585,1.003308834,1.211149811,-0.919276721,-1.452913871,-0.564885342,-1.054732285,1.6704115,1.343310589,0.799804237,-0.776983136,1.00643812,1.084804152,-0.826299233,-1.19488278,-1.35435279,-1.005725001,1.545786337,0.986932028,-0.08176206
590,0,-0.706203459,0.82877785,0.342294829,-0.839858054,-1.102997931,-1.182003536,-0.931044332,0.900940209,-0.026868801,-0.376776475,-0.874122029,0.70508629,-0.882323551,-0.353109314,-0.634650707,-0.60773165,-0.916706113,0.137943361,-0.14422357,-0.793648525,-0.742980837,0.480759256,-0.297801958,-0.360280459,-0.252629791,-0.317796092,-0.732727011,-0.059975537,-0.132350007,0.439622332,-0.813352536,0.668971906,-0.500460352,-0.6903677,-0.908922232,-1.024170223,-0.864280041,-0.31497326,-0.476384993,-0.466916874,-0.648825399,1.019182257,1.187441826,-0.917670019,-1.431246017,-0.597839422,-1.036653849,1.616543198,1.332943687,0.79235792,-0.753266669,0.988490288,1.031650725,-0.824014508,-1.177038476,-1.338356826,-0.984246165,1.562243402,0.968430701,-0.086008908
591,0,-0.541150418,0.910259697,1.295440049,-0.692356215,-0.738180647,-0.566281709,-0.875933848,1.038514324,1.079190592,1.04102482,-0.969044019,0.789464648,-0.201206235,-0.403543221,-0.894381862,-0.933303071,-1.020862953,0.400964192,-0.124530298,-0.433535539,-0.755010247,0.95223141,1.096545605,-0.623477379,-0.844521792,-0.636475428,-0.988286961,0.919365696,1.814599593,0.520921653,-0.816340333,0.660181481,-0.518057776,-0.636630913,-0.728958847,-0.852434102,-0.861008718,-0.585374338,-0.666037436,-0.248591059,-0.669416388,0.868522376,0.739158192,-0.838032397,-1.012546527,-1.098243642,-0.956519336,0.803975558,1.063404238,0.689463358,-0.740775997,0.840892984,-0.321896277,-0.698529996,-0.704131936,-0.644329535,-0.873215352,-0.897339672,-0.41062979,-0.190764491
592,0,-0.541494637,0.838439008,1.162581863,-0.60335273,-0.567230971,-0.469882864,-0.833739884,1.104374273,0.869728998,0.882335134,-0.970091723,0.904951173,-0.019627778,-0.421012881,-1.021476943,-1.069321022,-1.089620867,0.707660069,0.049895821,-0.615055906,-0.782918478,0.757312872,0.079451727,-0.544373286,-0.629379793,-0.669344328,-0.903877562,-0.095048363,0.273609697,0.145694017,-0.825635702,0.724796813,-0.334787432,-0.699212036,-0.945151988,-1.103878908,-0.903535905,-0.02897212,-0.402041236,-0.384723626,-0.64954789,0.863934682,0.679263901,-0.802010528,-0.903178892,-1.10380259,-0.941217837,0.608621836,0.976322262,0.716540874,-0.814455153,0.894185451,-0.782415515,-0.756507413,-0.869066831,-0.605884278,-0.938163263,-1.02750009,-0.572872201,-0.86176647
593,0,-0.867125871,0.439597216,-1.060802956,-0.672224954,-0.697296841,-0.654125473,-0.801879135,-0.053297269,-0.662916812,-0.852845533,-0.204848661,0.832162131,1.151805284,-0.332660917,-0.551026319,-0.519194869,-0.608435466,0.733865096,0.393121412,0.147134452,-0.833923175,0.958442775,-0.447690139,-0.690205868,-1.088105894,-1.134380295,-1.042539043,0.262424676,-0.259385016,-0.87867743,-0.561049671,0.60481322,-0.383454633,-0.638488597,-0.734381436,-0.887950383,-0.678338095,-0.071872291,-0.382317382,-0.647998873,-0.862592371,0.476182761,-1.127695978,-0.839790466,-1.018426484,-0.791673621,-0.835410811,-0.885412276,-1.175155442,-1.304118783,-0.653973729,0.640632963,-0.128255293,-0.648644733,-0.588151097,-0.598290185,-0.697463918,-0.710327577,0.61405912,0.085280626
594,0,-0.716357921,0.355563365,-1.161393969,-0.442955318,-0.306182676,-0.271207777,-0.657967579,-0.209897592,-0.080511404,-0.928288171,-0.510359171,-0.008571633,0.921893228,-0.268960872,-0.330686967,-0.338487433,-0.287205212,0.788216264,0.238388564,0.224231813,-0.753566718,0.86734276,-0.062816401,-0.6756816,-1.026746335,-1.065760279,-0.942740084,0.718371421,-0.118541854,-0.779867486,-0.602325534,0.548417507,-0.728886134,-0.63768305,-0.732024726,-0.790405316,-0.670421496,-0.266873068,-0.823828269,-0.832933681,-0.884808964,0.352590277,-1.052801194,-0.770412815,-0.820047712,-0.780710554,-0.773014701,-0.884114245,-1.047988112,-1.042143812,-0.549463165,0.657636172,-0.12774287,-0.641895378,-0.573686581,-0.585827365,-0.672177986,-0.87489822,0.589865076,0.09094309
595,0,-0.828057008,0.405327446,-1.065726929,-0.661205274,-0.67551911,-0.633270236,-0.757209505,-1.063149815,-2.04740686,-0.254507372,-0.827813509,0.738024348,0.898645483,-0.407646201,-0.921351049,-0.892549225,-0.909626328,0.745511775,0.854506631,-0.058783813,-0.908505516,0.877695034,0.174800462,-0.616676547,-0.823784849,-0.84377964,-1.048290696,0.27456527,1.140761717,-0.120717605,-0.838472163,0.730504881,-0.470128817,-0.70088027,-0.952306099,-1.072937854,-0.914396694,-0.394273576,-0.28976699,-0.547825852,-0.990382935,0.56518403,-1.278724889,-0.893728918,-1.245416438,-0.660406459,-0.970574045,-0.984711676,-1.365906437,-1.650710992,-0.647649338,0.945903546,0.924509877,-0.763740337,-0.893290348,-1.048993157,-0.91554798,0.655608765,0.982662491,0.344338352
596,0,-0.798970497,0.471679554,-1.308819157,-0.589330081,-0.542331199,-0.440624159,-0.778198849,-1.174379951,-1.687235095,-0.71756908,-0.642998508,1.088550348,1.106087734,-0.391662893,-0.823050216,-0.769274612,-1.010663263,0.739688435,0.801053465,0.07296484,-0.917888456,0.942470694,-0.397251236,-0.701574746,-1.141411813,-1.189027813,-1.08839682,0.328523465,-0.021884782,-0.801130385,-0.84798885,0.727650847,-0.670424162,-0.731338561,-1.111565752,-1.11076693,-0.918387707,-0.194072778,-0.62203807,-0.976771865,-0.935834878,0.496185108,-1.015175717,-0.815544051,-0.942075436,-0.902756005,-0.893726521,-0.87437901,-1.033474449,-1.02995893,-0.552783471,0.864351116,-0.247652462,-0.691111694,-0.685715924,-0.650247784,-0.822586665,-0.856945059,-0.834737144,0.088111858
597,0,-0.461807923,0.677115888,0.376150858,-0.777930322,-0.932034502,-1.010847492,-0.688644313,0.893622437,0.297541229,-0.441813231,-0.954376162,0.133753309,-0.266697936,-0.346863864,-0.608202891,-0.646737281,-0.625474949,0.704748399,0.069589093,-0.471596261,-0.899603753,0.657339479,-0.644575431,-0.584473424,-0.732023885,-0.773892816,-0.926728725,-0.058626582,-0.201390773,-0.503449794,-0.591812915,0.565541712,-0.465867455,-0.682088183,-0.877228442,-1.005688831,-0.67401995,-0.157672633,-0.543142653,-0.586353937,-0.587865236,0.904214638,1.205239898,-0.90497666,-1.316074754,-0.553685589,-0.927389817,1.571761116,1.291476079,0.822820126,-0.422026684,0.911975846,0.971067165,-0.801216213,-1.043287054,-1.202255247,-0.80997211,1.096957309,1.086554561,0.191451826
598,0,-0.430656098,0.797606942,0.832037137,-0.720966799,-0.799013141,-0.776371522,-0.740310392,1.006316127,1.196693437,0.213757276,-1.067318662,0.939109159,-0.30555514,-0.422636036,-1.035376419,-1.059218378,-1.165458566,0.399993635,-0.270823173,-0.570163772,-0.870973758,0.798130411,-0.108218445,-0.536475294,-0.610372788,-0.664221729,-0.982224407,-0.312230097,1.314744447,0.014364344,-0.824639769,0.758588576,-0.355505917,-0.718561951,-1.03643124,-1.184935046,-0.922313294,0.051628202,-0.534039336,-0.627450561,-0.599515401,0.959266969,1.157453265,-0.908366954,-1.341396004,-0.628850796,-0.968703862,1.58474143,1.275580163,0.809281368,-0.658558912,0.942754803,0.621443057,-0.79223847,-1.002354264,-1.126117354,-0.917195827,0.769312119,0.783417426,0.013084211
599,0,-0.78657861,0.83151214,0.052701048,-0.869101928,-1.199119263,-1.316952652,-0.982925686,0.799954954,-0.067739356,-0.577089685,-1.018286111,0.599562512,-0.622075449,-0.376089524,-0.740689735,-0.742195058,-0.936985498,0.297114639,-0.023250616,-0.703864257,-0.973704917,0.809370023,-0.644086919,-0.681944944,-1.052415709,-1.080796575,-1.0545087,0.548403108,-0.372611873,-0.982490409,-0.837697549,0.805623058,-0.026061336,-0.729887197,-1.102110532,-1.294553356,-0.956989307,0.411729637,0.051607408,-0.362891044,-0.659482139,1.014227547,1.228770834,-0.915402606,-1.405108576,-0.533351568,-1.04028087,1.668464453,1.328796926,0.842451325,-0.762437036,1.028400599,1.369235507,-0.835559073,-1.291261861,-1.377592872,-1.016350775,2.02004901,1.119287679,0.170217586
600,0,-0.943198284,0.501939032,-1.799520719,-0.754185295,-0.874381979,-0.50409371,-0.886267064,-1.099738676,-2.070396548,-1.248269014,-1.046783662,1.113355552,0.427097994,-0.436359603,-1.182733009,-1.204710094,-1.256535803,0.804715726,0.311535001,-0.394498901,-0.911151986,1.103966175,0.621341487,-0.706878724,-1.168352233,-1.028015796,-1.168919967,0.803355578,1.19875596,-0.106959258,-0.845665008,0.764981613,-0.45516635,-0.72015487,-1.044957044,-1.159277125,-0.938408198,-0.048472197,-0.541625434,-0.80981683,-0.911179879,0.643541849,-0.864860179,-0.786971216,-0.86241418,-1.041222997,-0.969270584,-0.904233731,-0.830283173,-0.740906443,-0.646700679,0.783900746,-0.376921616,-0.665668457,-0.625811686,-0.566907991,-0.798266713,-1.021515703,-0.84042986,0.025824755
601,0,-0.817041998,0.215203136,-1.452641944,-0.427845035,-0.283829105,-0.16889695,-0.638054611,-1.967626443,-0.949010697,-1.090880063,-0.990836264,1.065371714,0.409939892,-0.432830226,-1.137569243,-1.16585863,-1.196177634,0.725130087,0.480334471,-0.400354396,-0.76391201,0.991865832,0.393039667,-0.645858753,-0.916973452,-0.890139834,-1.014868927,0.717022466,0.301226003,-0.100705464,-0.720952145,0.65755577,-0.288309971,-0.711608263,-1.001283357,-1.168563269,-0.803106318,0.077628305,-0.430868407,-0.47719103,-0.763249883,0.449115365,-0.80980833,-0.714411582,-0.691563837,-0.972054353,-0.75635307,-0.925002233,-0.680308659,-0.660350832,-0.7101027,0.503898821,-0.61286364,-0.663233968,-0.620316603,-0.495122233,-0.618935472,-1.075375186,-1.320041197,-0.091671372
602,0,-0.843546865,0.927212296,0.066792878,-0.897074953,-1.306703201,-1.42366643,-1.075063526,0.595057336,-0.139262827,-0.257108843,-0.896123815,1.053172434,0.551629922,-0.413931371,-0.965714106,-0.986474939,-1.134739498,0.734835653,0.322788299,-0.385715657,-0.93063963,0.989203819,0.050614694,-0.702395196,-1.145482486,-1.162934568,-1.121196789,0.696788143,-0.068832502,-0.534718763,-0.874768365,0.760871804,-0.467362112,-0.741232746,-1.186371487,-1.263866947,-0.95326,-0.035472146,-0.503694945,-0.952370745,-0.62949877,1.01808121,1.206254564,-0.914888959,-1.399705268,-0.566013,-1.023845928,1.630172528,1.299078474,0.840420511,-0.679113183,0.993685713,1.446616606,-0.826069453,-1.193023184,-1.283194046,-0.96134677,1.997607559,1.154867155,0.352832048
603,0,-0.828401227,0.911900271,0.026492324,-0.911386919,-1.370968999,-1.491353761,-1.056549848,0.712141689,-0.254211263,-0.536766896,-0.906391315,1.040159868,0.616108493,-0.427129464,-1.076723091,-1.078692038,-1.132939553,0.861008007,0.415628008,-0.379860161,-0.960231978,1.080303833,-0.043342521,-0.727200305,-1.290462294,-1.312432506,-1.188195778,0.649574723,0.154859579,-0.798628867,-0.864034427,0.75973019,-0.569493953,-0.74403979,-1.212657101,-1.22526261,-0.946259371,0.004828015,-0.584107581,-1.049975227,-0.672125728,1.016521394,1.202615226,-0.916983181,-1.422876793,-0.574346429,-1.049631786,1.653537092,1.321194531,0.82146625,-0.68828355,1.01682897,1.40740579,-0.829106415,-1.21902234,-1.314581133,-0.981348226,1.958709043,1.152020797,0.408041072
604,0,-0.659905995,0.99283526,1.446657705,-0.848324313,-1.129508602,-0.780868203,-0.998963698,1.590274338,1.970679571,0.775674853,-1.028972692,1.039753225,0.384626083,-0.435414068,-1.169853189,-1.19931546,-1.20289743,0.776569585,0.359361517,-0.45012611,-1.185903706,1.022922655,-0.973410878,-0.747721769,-1.497351735,-1.325404078,-1.303850646,0.358200472,-0.886275171,-1.3014339,-0.864366405,0.788841338,-0.642477718,-0.737321812,-1.154189098,-1.151696918,-0.963139393,-0.142072571,-0.747967292,-1.078229156,-0.689013951,0.911554949,0.842805301,-0.858428977,-1.085017542,-0.997714641,-0.995396476,0.954547197,1.07377114,0.771372845,-0.726704226,0.913156624,-0.202608913,-0.705403077,-0.721630972,-0.691406724,-0.920321055,-0.683397835,-0.386435746,-0.003903181
605,0,-0.449588147,0.99283526,0.967372158,-0.701619432,-0.757506015,-0.698088269,-0.867430473,1.013633899,0.583635113,-0.400189707,-0.762855855,0.635753711,-0.95488908,-0.344428225,-0.598117413,-0.563469695,-0.812069288,-0.035786266,-0.965714326,-0.653116628,-0.722530841,0.906977182,0.510441775,-0.6135979,-0.814569492,-0.774448974,-0.943517335,0.444533583,0.955732464,-0.12572064,-0.501625707,0.836560787,0.634152119,-0.69139067,-0.912978003,-0.919076155,-0.776019772,0.857631415,0.691874055,0.257411124,-0.654605326,0.904581653,0.768545201,-0.843160387,-1.029872149,-1.069482925,-0.969497273,0.839671421,0.808378452,0.691494171,-0.782516978,0.858762098,-0.556076193,-0.742841821,-0.82601403,-0.659320698,-0.901115111,-0.710327577,-0.98986366,-0.264376523
606,0,-0.466971209,0.908801409,0.980956147,-0.655588192,-0.664572022,-0.61218752,-0.828680914,0.829226043,0.034437031,0.710638096,-0.935727029,0.672961517,-1.282448901,-0.394331819,-0.83832118,-0.703648423,-0.933025618,-0.30365988,-1.185153638,-0.853179398,-0.480499116,0.940991798,0.429811326,-0.584066832,-0.730924754,-0.715944913,-0.805011304,0.806053487,0.273609697,-0.090699394,-0.496424727,0.814527644,0.743405158,-0.689435626,-0.905255131,-0.862614707,-0.760317426,0.875831488,0.663046884,0.408954925,-0.14542992,0.853382985,0.809674382,-0.78411323,-0.8549256,-0.910809209,-0.618356224,0.768279695,0.932781274,0.809281368,-0.76654789,0.711715824,-0.233443181,-0.714013512,-0.744197435,-0.700796813,-0.789231964,-0.660956384,-0.006446942,-0.153958476
607,0,-0.386940277,1.005777567,1.206033404,-0.66853678,-0.689962605,-0.559745957,-0.835892637,0.921429971,1.066418543,-0.032081665,-0.964434121,0.554628494,-1.187941843,-0.377821038,-0.749351858,-0.6536874,-0.879627238,-0.094990217,-0.754714988,-0.828781499,-0.751642012,0.841905743,0.753291641,-0.576446498,-0.710566196,-0.628039926,-0.928127776,0.82628781,1.549483051,0.378335152,-0.71497655,0.796375988,0.568775657,-0.708468738,-0.986365724,-1.00375026,-0.879131843,0.988931939,0.661529664,0.149532486,-0.664810509,0.855768586,0.716892483,-0.764500462,-0.805479577,-0.989021424,-0.945751615,0.637178526,1.159470862,0.881713724,-0.80243881,0.882849978,-0.481024527,-0.725643172,-0.775940967,-0.649821627,-0.925662353,-0.955687445,-0.624106646,-0.321001162
608,0,-0.729094027,0.852839603,0.662121449,-0.769104901,-0.910194213,-0.925019287,-0.959568313,0.359425076,1.779098845,0.45309254,-1.032115805,0.677637908,-0.221429059,-0.411600839,-0.948783631,-0.984970958,-0.99098386,0.641662222,0.002069305,-0.6453093,-0.884927873,0.732467414,-0.18952615,-0.515933297,-0.562511092,-0.620459507,-0.956730593,-0.397214253,0.530441346,0.084406837,-0.753375276,0.640203243,-0.041275941,-0.674762244,-0.850676764,-1.037241165,-0.812331446,0.315529254,-0.02121913,-0.240885442,-0.648825399,0.967708327,1.162235656,-0.901477311,-1.292244418,-0.611902242,-1.004860736,1.512051673,1.242406077,0.858697835,-0.566539021,0.959758013,1.128362719,-0.777094904,-0.941260834,-1.096451691,-0.896398859,1.379719597,1.01397243,0.277804401
609,0,-0.715841593,0.889114519,0.823389001,-0.847054777,-1.125471581,-1.058130373,-0.972700108,1.323907435,1.50066819,0.192945513,-1.121170652,0.959237972,-0.496646176,-0.435380867,-1.169412649,-1.141742274,-1.20817727,0.41843421,-0.484635835,-0.832685163,-0.78797083,0.790735929,0.581505522,-0.617447253,-0.826108212,-0.768273515,-0.924707874,0.919365696,0.778988103,0.071899249,-0.780376109,0.725938427,0.31603331,-0.662629714,-0.809274026,-0.943433339,-0.877430755,0.358429425,0.485532197,0.429503237,-0.576666629,0.973764083,1.073804397,-0.882468525,-1.18712313,-0.712348241,-0.963320001,1.282949135,1.147721706,0.835005008,-0.662195437,0.959049546,0.487447062,-0.751768036,-0.85376129,-0.963902548,-0.930264961,0.127486609,0.282458403,0.256570161
610,0,-0.147535918,0.646856411,0.580970924,-0.677621887,-0.708113859,-0.755698687,-0.474230086,0.938992624,0.338411784,-0.130937535,-0.621625345,0.787431435,0.199060231,-0.400565019,-0.875632164,-0.923938644,-0.820709026,0.704748399,0.390308087,-0.507705151,-0.799037887,0.602324535,-0.13110451,-0.474750611,-0.472469666,-0.5302839,-0.83283687,-0.035694349,-0.107495331,0.275772931,-0.683991988,0.541681987,-0.317196823,-0.648130112,-0.763253403,-0.928117868,-0.714846049,0.012628046,-0.32011138,-0.42582025,-0.56077183,0.905590946,1.170901733,-0.895429064,-1.255117749,-0.590605443,-0.911238235,1.555535724,1.283873685,0.817404622,-0.503137001,0.897255475,1.157931617,-0.77197424,-0.922314393,-1.075809789,-0.828496187,1.079004148,1.449465217,0.514212271
611,0,-0.353723137,0.799794374,0.946235899,-0.367055766,-0.196948078,-0.191404537,-0.693488008,0.514561844,0.072753177,1.402629187,-0.837033304,0.900681424,0.001242727,-0.38812669,-0.803392974,-0.851924986,-1.010903255,0.179677293,-0.040130563,-0.271533491,-0.522361462,0.780679434,0.942142385,-0.44204202,-0.405639818,-0.320461063,-0.74780567,0.665762181,0.767941581,0.459634473,-0.660753566,0.762355901,0.677095103,-0.626775014,-0.700881324,-0.730018466,-0.827575807,0.431229715,0.916422547,0.561782996,-0.467209269,0.849988091,0.571395574,-0.728820372,-0.722785919,-1.083381554,-0.818182457,0.450262008,0.471799704,0.698940488,-0.66709684,0.887415654,-0.362032591,-0.71692534,-0.752002666,-0.669296815,-0.880318142,-0.750722189,-0.827621249,0.056968307
612,0,-0.318612793,0.801434948,1.216510954,-0.480452379,-0.363103747,-0.273538948,-0.672498663,0.971190821,1.355066838,0.878432928,-0.877893764,0.798410788,-0.539150652,-0.391092416,-0.819835932,-0.827073967,-0.973944377,0.011771006,-0.777221584,-0.514536563,-0.479055587,0.732467414,0.860546014,-0.494731735,-0.515252876,-0.434495819,-0.694486289,0.82898572,1.151808239,0.289531278,-0.522872264,0.805508897,0.478821406,-0.663930237,-0.81357489,-0.898629704,-0.770785656,0.400029591,0.389947366,0.464178514,-0.58876835,0.770070457,0.576542416,-0.717886609,-0.698992859,-1.057419415,-0.845101759,0.420407287,0.436552237,0.765280404,-0.691761966,0.678417873,-0.426702463,-0.709838247,-0.733161472,-0.635691708,-0.738319166,-0.822534834,-0.382166209,-0.148296012
613,0,-0.863167352,0.676933602,-0.939277631,-0.685309861,-0.723701901,-0.712903365,-0.939547707,-0.83922599,-0.075402585,-0.445715437,-0.646560702,0.994615886,0.779410784,-0.371019516,-0.715933283,-0.722798668,-0.957264883,0.559164913,0.519721015,-0.016819427,-0.868086699,0.656452142,-0.467090002,-0.524896718,-0.583127923,-0.639668369,-0.905898413,0.092456363,-0.311855999,-0.244542725,-0.814237809,0.745117536,0.016197922,-0.71412109,-1.01362608,-1.200890147,-0.908442888,0.348029383,0.054641847,-0.234464094,-0.649367267,0.936420252,1.150353709,-0.902507598,-1.299052623,-0.630808337,-0.985875543,1.528277065,1.254846359,0.823497064,-0.726071787,0.859470565,0.992073893,-0.773519088,-0.927952646,-1.085571196,-0.881340944,1.640040433,0.979816133,0.259401393
614,0,-0.038074256,-0.587219885,-1.035606942,-0.1521551,0.079102523,0.065293245,0.322934453,-1.497825476,-1.08694882,0.293102119,-0.385682386,0.436498792,0.928239772,-0.298785951,-0.427782638,-0.431359665,-0.478479409,0.631956656,1.028932751,0.193002502,-0.699193786,0.499097571,-0.397014381,-0.438396967,-0.398415648,-0.460305666,-0.714073001,-0.459266177,-0.309094368,0.068146972,-0.465550823,0.388591599,-0.006805707,-0.614267351,-0.666772196,-0.847363691,-0.497957398,0.158228627,0.135054483,-0.233179825,0.025439159,0.424892339,1.14646381,-0.788650332,-0.866850379,-0.477921957,-0.246473145,1.47635581,1.233421429,0.858697835,-0.250319466,0.64023937,0.935472069,-0.699187138,-0.705786361,-0.859318026,-0.552112424,1.391688371,0.934274404,0.146152114
615,0,-0.991905282,0.582327163,-1.13442497,-0.83205169,-1.079359552,-0.946872449,-0.964196733,-0.463092505,-0.785528477,-1.032346982,0.117634656,0.909627564,1.179597647,-0.199587259,-0.132724988,-0.121789431,-0.469479682,0.550429904,-0.020437291,-0.009988016,-0.86928964,0.689875199,-1.101112455,-0.602544363,-0.782301559,-0.753235524,-0.924241524,-0.453870358,-0.278716431,-0.984991927,-0.7397642,0.822404778,0.41762453,-0.695844055,-0.931033203,-1.022544976,-0.908704594,0.53783014,0.089537896,0.366574032,-0.64421952,0.931282034,1.04061032,-0.873572328,-1.146542777,-0.746251825,-0.979471583,1.314101888,1.230656922,0.826881753,-0.725123129,0.937716816,0.438427007,-0.75727321,-0.871580399,-0.971690079,-0.937481396,0.128982706,0.74783795,0.103683634
616,0,-0.843718975,0.607482632,-1.242262361,-0.764705596,-0.899494319,-0.763123222,-0.886374701,-0.86264286,-0.75742997,-1.01933963,0.226805421,0.56459124,0.805915023,-0.090584043,0.128215458,0.102308296,-0.203327757,0.328172449,-0.237063278,-0.400354396,-0.670082614,0.435505028,-1.04992598,-0.464207813,-0.450517409,-0.457347316,-0.66184177,-0.808645487,-0.259385016,-0.912447917,-0.68498792,0.749798151,0.286737586,-0.678574718,-0.864333617,-1.003146217,-0.834707289,0.511830037,0.147192239,0.112288671,-0.568990164,0.901095006,1.094035597,-0.866892332,-1.118397021,-0.660176356,-0.913618468,1.388738692,1.262448754,0.801835051,-0.630889701,0.930710864,0.725365575,-0.77282228,-0.925401453,-1.066712303,-0.898558107,0.721437023,0.897271749,0.165970738
617,0,-0.976759643,0.653236421,-1.127128104,-0.892396252,-1.287279037,-1.09826545,-0.996595669,-0.407477438,-0.997544481,-1.243066073,-0.599204478,1.072894604,0.873480025,-0.382221643,-0.77188198,-0.762604813,-0.976344304,0.575664375,0.685707161,-0.154423577,-0.852689055,0.682480717,-0.890064005,-0.562262392,-0.673817502,-0.690014124,-0.909629215,-0.391818434,-1.079589316,-0.365866327,-0.689524946,0.802312378,0.180666939,-0.695910029,-0.931305783,-1.092657013,-0.867485936,0.36232944,-0.02121913,-0.068793329,-0.489606485,0.421405692,1.171825286,-0.878148655,-1.166922985,-0.564938084,-0.567521247,1.517892814,1.27834467,0.862082524,-0.760539719,0.864193679,1.039648184,-0.77746772,-0.942669946,-1.100461086,-0.897137549,1.043097826,1.329918177,0.546771439
