record,label,xa_max,xa_min,xa_mean,xa_var,xa_std,xa_rms,xa_delta,xa_Q1,xa_media,xa_Q3,ya_max,ya_min,ya_mean,ya_var,ya_std,ya_rms,ya_delta,ya_Q1,ya_media,ya_Q3,za_max,za_min,za_mean,za_var,za_std,za_rms,za_delta,za_Q1,za_media,za_Q3,xw_max,xw_min,xw_mean,xw_var,xw_std,xw_rms,xw_delta,xw_Q1,xw_media,xw_Q3,yw_max,yw_min,yw_mean,yw_var,yw_std,yw_rms,yw_delta,yw_Q1,yw_media,yw_Q3,zw_max,zw_min,zw_mean,zw_var,zw_std,zw_rms,zw_delta,zw_Q1,zw_media,zw_Q3
782,0,-0.896258344,0.884856625,-0.109318975,-0.919545377,-1.455500916,-1.576596293,-1.082689456,0.570819916,0.040735389,-0.665117228,-0.687838601,0.222164121,0.317858364,-0.220923041,-0.197226053,-0.239944098,-0.528197781,0.254833503,0.553830308,0.345054453,-0.979360239,0.859300834,-0.412897969,-0.697502676,-1.140726632,-1.189485277,-1.079837208,0.454493969,-0.230762385,-0.783921843,-0.920866578,0.764995136,-0.717613305,-0.750204474,-1.173920287,-1.13166344,-0.979584983,-0.138662905,-0.690320038,-1.10932187,-1.00309192,0.530378396,-1.413706383,-0.82046576,-0.935949477,-0.368198121,-0.958105307,-1.357730226,-1.492276795,-1.408027441,-0.756439746,0.999185935,1.197716086,-0.821767009,-1.170386476,-1.304396376,-0.994979516,1.691668891,1.025372017,0.238974535
783,0,-0.839450017,0.890771103,-0.07567192,-0.91124907,-1.410021147,-1.532242174,-1.051156329,0.630625276,-0.233251785,-0.550800117,-0.919830159,-0.022862443,-0.094223627,-0.250969291,-0.281847169,-0.327313778,-0.516508986,0.783769725,0.752091007,-0.062595459,-0.817186058,0.786554524,-0.380804407,-0.651296382,-0.953255286,-1.006628687,-0.937827531,0.315642117,-0.225176315,-0.652950678,-0.820343246,0.636949788,0.304238266,-0.702492615,-0.921375799,-1.0395035,-0.847219988,0.85530816,0.480458449,-0.055800382,-0.583583614,0.925971863,1.22004602,-0.77628968,-0.820165593,-0.352401432,-0.942883307,1.146586185,1.220874279,1.429467746,-0.672213569,1.026486632,1.011449586,-0.824150754,-1.188141676,-1.343592348,-0.983651695,1.491350608,0.77217413,0.060594121
784,0,-0.772021736,0.747953838,-0.004851699,-0.853389589,-1.172064679,-1.291775505,-0.924087194,0.751659934,0.006486992,-0.595756284,-0.916872161,0.452825643,-0.294932812,-0.30599353,-0.454739709,-0.49383799,-0.797040058,0.385798517,0.355569609,-0.250979131,-0.92641025,0.917440602,-0.227029785,-0.673357648,-1.035755558,-1.085349911,-1.076806051,0.321087288,0.054127218,-0.490795902,-0.815788791,0.679594262,0.335948355,-0.721516027,-1.003288667,-1.101548597,-0.868886687,0.865360964,0.442264923,-0.107468302,-0.588710734,0.974825273,1.267446505,-0.870016416,-1.096216508,-0.404653366,-0.976589163,1.467201245,1.338927947,1.127954105,-0.708464763,1.01212615,0.968396459,-0.827013605,-1.211447119,-1.36834626,-0.986653568,1.501737482,0.843125186,-0.027935418
785,0,-0.808770149,0.489804237,-0.060115726,-0.711691366,-0.794291883,-0.91051068,-0.792334921,0.432698014,0.52510557,-0.146194612,-0.801510239,0.339752246,-0.07748864,-0.324138486,-0.518535447,-0.564407181,-0.663471227,0.368539562,0.201987378,-0.234508428,-0.986246112,0.814621998,-0.40354805,-0.694494216,-1.126529792,-1.175902787,-1.060589365,0.353758312,0.031782936,-0.748996199,-0.761785966,0.773389717,0.253235553,-0.725137238,-1.020781999,-1.145160105,-0.890617299,0.637916258,0.343843143,-0.14653429,-0.449271374,0.958326936,1.267041444,-0.777296444,-0.822613658,-0.289571523,-0.879134031,1.275614197,1.243790579,1.242978496,-0.764924068,0.990822138,0.88749576,-0.819496037,-1.154570766,-1.308776096,-0.992090922,1.446835434,0.655313567,-0.023971409
786,0,-0.73931902,0.706726442,0.376490449,-0.814096936,-1.04943496,-1.126402809,-0.879233142,0.825704665,0.669438099,-0.212986632,-0.542051557,0.387772527,-0.287035609,-0.2302417,-0.222861991,-0.263313822,-0.5424435,-0.074101883,-0.398379527,-0.4228921,-0.480015725,0.068256306,0.028360997,0.048581693,0.338970665,0.269029271,-0.342508418,-0.356836459,0.213330232,0.956123637,-0.592620489,0.816705757,1.010065991,-0.660696691,-0.777083743,-0.633369591,-0.815646686,0.998560627,0.791882589,0.470960363,-0.308550233,0.938620588,1.174422612,-0.647979386,-0.553803698,-0.255044379,-0.778874847,1.045579408,0.904212674,1.326694473,-0.63380273,1.00013278,1.330755652,-0.800903991,-1.049627744,-1.167944903,-0.950631098,1.60709006,0.897381876,0.459637713
787,0,-0.891538364,0.887639909,-0.196438971,-0.920149297,-1.459013719,-1.571055134,-1.081440619,0.582211414,-0.397154826,-0.814114811,-1.015331237,0.923793788,-0.287651598,-0.426529213,-1.022147267,-1.053453256,-1.133214662,0.50458074,-0.049329001,-0.630834732,-0.926647694,0.681158294,-0.15869244,-0.684408311,-1.081449824,-1.125662704,-0.951922408,0.687275014,-0.085524548,-0.579357356,-0.732073568,0.846142756,0.951503748,-0.737942538,-1.090002522,-0.847571203,-0.9146488,1.34789559,1.000478003,0.278150808,-0.421529991,0.940912024,1.145101365,-0.825226037,-0.94964426,-0.518845682,-0.850921829,1.338824889,1.206985612,0.769949195,-0.673910434,1.017570509,1.189417996,-0.823872519,-1.18600001,-1.320407614,-0.977874507,1.734700226,1.011460045,0.179514397
788,0,-0.702233466,0.73908212,0.071129331,-0.865753048,-1.215469674,-1.331995084,-0.875694771,0.657680082,-0.008190892,-0.482723635,-0.484793167,0.870643135,-0.364794097,-0.335218116,-0.559658735,-0.594186829,-0.795944233,-0.010142225,-0.914974306,-0.535098768,-0.747614996,0.681731099,-0.171172455,-0.469009471,-0.473092093,-0.533002085,-0.837950929,-0.05599078,-0.283830057,0.142855069,-0.680131092,0.923037121,1.025081836,-0.726427635,-1.027203985,-0.774969,-0.927942822,1.312710774,0.966691422,0.31469641,-0.327319156,0.920839047,1.134506415,-0.630407504,-0.522412259,-0.283483005,-0.779504328,1.035804559,0.918795774,1.176958579,-0.579811591,0.989559678,1.106217461,-0.799653391,-1.043615571,-1.192580009,-0.923217772,1.497285965,0.788868497,0.052666102
789,0,-0.867432754,0.886422222,-0.120272046,-0.884249422,-1.286523898,-1.405939859,-1.06583016,0.350109659,-0.323765404,-0.435198544,-0.466200037,0.803332655,-0.189008497,-0.348357303,-0.610940501,-0.653670329,-0.74529279,0.337067349,-0.409549144,-0.388921274,-0.586628034,0.361532771,-0.986329133,-0.167891703,0.046868448,0.004894762,-0.565753086,-1.042927961,-1.375906871,0.167801957,-0.758532784,0.7777549,-0.643631324,-0.693200097,-0.885912989,-0.957396975,-0.891192521,-0.431450842,-0.981178433,-0.90643077,-1.011057268,0.494723656,-1.568910307,-0.819703783,-0.933783264,-0.148667258,-0.940823187,-1.512172846,-1.565192296,-1.707499229,-0.818760947,1.034377007,1.111890053,-0.828174544,-1.221674062,-1.367044353,-1.043122754,1.644186039,1.026763214,0.201977115
790,0,-0.873332728,0.912863421,-0.343243172,-0.906674915,-1.386817953,-1.473591834,-1.085291199,0.246162248,-0.565950495,-0.955405622,-0.953424565,0.722888423,0.280330976,-0.381864882,-0.757991073,-0.800419157,-0.978338133,0.705596809,0.679488497,-0.189213993,-0.697751778,0.195705551,0.456442741,-0.230228356,-0.046997355,-0.069106985,-0.548930168,0.875133402,1.752292699,0.646782218,-0.852983508,0.790738519,-0.573962023,-0.720129846,-0.996783744,-1.076867028,-0.954275211,-0.294481378,-0.860721926,-0.747646431,-0.981393215,0.466584825,-1.451830964,-0.775788791,-0.818950459,-0.260525465,-0.904713858,-1.336877214,-1.375611993,-1.487659712,-0.788217388,1.033982488,1.220737164,-0.824894292,-1.193964159,-1.321471833,-1.031625016,1.663475948,1.08797589,0.297113336
791,0,-0.7538161,0.841367811,-0.132060171,-0.868366085,-1.225024033,-1.343401233,-0.968733106,0.378588402,-0.084026628,-0.588049513,-0.785452535,0.123045335,-0.370710543,-0.260726543,-0.310641907,-0.347136929,-0.525640857,0.453819106,-0.188949212,-0.083183839,-0.460070437,0.138424991,-0.324660854,0.009770146,0.289813804,0.2122936,-0.366909227,0.333338922,0.325051645,-0.107861162,-0.893539847,0.63090569,-1.116839112,-0.698236734,-0.904830963,-0.758106657,-0.886910313,-0.721725578,-1.022309923,-1.308432391,-1.013712384,0.451186377,-1.32205866,-0.83096519,-0.966545122,-0.50984425,-0.915300586,-1.035811853,-1.271446992,-1.480853535,-0.741785008,1.024198423,1.236192262,-0.82506548,-1.195325998,-1.319341667,-1.007553397,1.785150756,1.005895256,0.183478406
792,0,-0.872321304,0.877202593,-0.076324029,-0.899378845,-1.352002933,-1.473655059,-1.063332487,0.454057071,-0.135399223,-0.526395341,-0.806581092,0.733970026,0.536932878,-0.352283727,-0.62686216,-0.655432153,-0.900291077,0.545190047,0.693450518,0.220494758,-0.793679112,0.960973828,-0.522458626,-0.634447556,-0.896188217,-0.945401235,-1.015122019,-0.028764927,-0.870367476,-0.763964332,-0.793016516,0.903785548,0.745439776,-0.75279896,-1.195668779,-1.015770613,-0.983483711,1.131760289,0.722840445,0.160952843,-0.545221768,0.956218815,1.192673222,-0.807260848,-0.899348689,-0.429281491,-0.937790232,1.240424739,1.126431344,1.176958579,-0.712012752,1.075643667,1.715949109,-0.827231698,-1.213329869,-1.175595169,-1.033550745,2.162045896,1.366215325,0.58912868
793,0,-0.915138262,0.918082079,-0.203895439,-0.936730661,-1.571815197,-1.679347394,-1.114222582,0.704670008,-0.225912842,-0.934854232,-0.041304752,0.834320101,0.196346204,-0.184944368,-0.102713191,-0.148012694,-0.518822394,-0.05379723,-0.934521135,-0.795541768,-0.634829145,0.698628865,0.012941702,-0.542541859,-0.639363513,-0.683852579,-0.774902876,0.41910036,-0.158143467,-0.675402877,-0.596741187,0.907926874,0.890412686,-0.708341141,-0.945051831,-0.803857891,-0.870164958,1.073956662,0.736061281,0.143310139,-0.63458015,1.002139187,1.184938628,-0.92216195,-1.35932005,-0.59542697,-1.022312387,1.600139196,1.242401713,0.808063786,-0.713555356,1.001553048,1.892468446,-0.825145692,-1.195966941,-1.096705686,-0.980933018,2.596810763,1.739056169,0.764866421
794,0,-0.051719127,0.572085073,0.546277805,-0.196132083,0.022645368,-0.049102841,-0.374182763,-0.115517786,0.131249008,0.331625222,-0.283226732,0.674662926,0.293539702,-0.131365674,0.027098496,-0.016385141,-0.563507682,-0.43755518,-0.755807266,0.687850971,-0.015575463,-0.497102818,-0.758753261,2.373341588,2.293782959,2.183483363,0.253113811,-3.702893826,-0.261485774,2.88327078,-0.683492713,0.829241665,0.87104826,-0.665090015,-0.79069227,-0.708982837,-0.876364574,0.747240509,1.043078475,0.750723246,-0.26176526,0.984815933,1.458425653,-0.736962417,-0.72987419,0.018597709,-0.778474268,1.524547028,1.381288381,1.215753788,-0.524123588,1.028380322,1.696368949,-0.788981359,-0.995756485,-1.033709472,-0.930637495,1.808892183,1.480293494,0.858681306
795,0,-0.920701095,0.950959622,-0.083798201,-0.934293343,-1.552614561,-1.675758659,-1.137326062,0.653408271,-0.137845537,-0.694659852,-0.96081956,0.94534135,-0.097307261,-0.427099254,-1.026508746,-1.071110414,-1.114585645,0.435544918,-0.029782172,-0.558775404,-0.878446583,0.849276736,-0.183824936,-0.675761791,-1.045409682,-1.092429722,-1.010120611,0.405487433,-0.01290563,-0.563141879,-0.955133431,0.723805723,-1.11519437,-0.755366781,-1.219506034,-0.91074448,-0.976261478,-0.446530049,-1.160394211,-1.503762332,-1.021403064,0.516904754,-1.340372626,-0.86152891,-1.065380521,-0.525386933,-0.961138262,-1.24303866,-1.376306427,-1.466560564,-0.877842679,1.007549733,0.803563115,-0.83287065,-1.269963669,-1.411783434,-1.045558235,1.498769804,0.687311103,-0.165354404
796,0,-0.915643974,0.922952826,-0.098911787,-0.926369054,-1.497174107,-1.619134422,-1.117448744,0.589331099,-0.2185739,-0.721633553,-0.966101699,0.96175854,0.16586765,-0.415079373,-0.941958046,-0.987947423,-1.127370264,0.451788641,0.137762081,-0.299361823,-0.877971695,0.883358669,-0.265644073,-0.690422411,-1.107891096,-1.157400395,-1.027852876,0.462661725,-0.146971326,-0.753985576,-0.943638854,0.68317595,-1.102839731,-0.754754099,-1.213568003,-0.916688285,-0.946286015,-0.431450842,-1.173615048,-1.502502139,-1.008493707,0.549626457,-1.341250259,-0.840289714,-0.99500063,-0.495506555,-0.973498983,-1.280183088,-1.342973626,-1.45567068,-0.857943088,1.027038958,0.784394451,-0.832157671,-1.261685234,-1.400422035,-1.052241649,1.451286951,0.704005469,-0.19970915
797,0,-0.85445281,0.885900356,-0.055574568,-0.909921084,-1.403162862,-1.52567601,-1.057504582,0.579363539,-0.335996975,-0.621445523,-0.947508569,0.816466407,0.069843425,-0.412269815,-0.924041026,-0.971642814,-1.030450675,0.490367483,-0.16102517,-0.374509408,-0.705349982,0.736434034,-0.494177688,-0.608181123,-0.814831604,-0.867564248,-0.83992118,0.029770658,-0.300588269,-0.697855077,-0.842031128,0.725260784,-1.038394113,-0.733869537,-1.066511356,-0.894136353,-0.910430505,-0.53449209,-1.067848359,-1.406727458,-1.001352361,0.517638014,-1.384663486,-0.822918884,-0.942971504,-0.411909274,-0.949063668,-1.387054774,-1.372139827,-1.414833618,-0.85100137,0.880909217,0.665398778,-0.808415724,-1.088018275,-1.217509588,-0.94479727,1.541801139,0.776347722,-0.178567768
798,0,-0.859509931,0.975487313,-0.009876774,-0.935066323,-1.558570761,-1.681936695,-1.114222582,0.730300876,-0.059563487,-0.790994496,-1.030121227,0.616997546,0.274196905,-0.392817125,-0.813034286,-0.855424555,-0.959709116,0.772602166,0.90008843,-0.210831791,-0.761386742,0.556573077,0.191595624,-0.482036146,-0.500815657,-0.532854202,-0.780510515,0.352397019,0.554080543,0.071756436,-0.939518156,0.791745868,-0.747178274,-0.756505346,-1.231036405,-1.14186955,-1.005853459,-0.172591121,-0.778458946,-1.16477037,-1.032206639,0.489315868,-1.467250298,-0.838367343,-0.989026721,-0.315003382,-0.950665984,-1.351865316,-1.399222727,-1.616296457,-0.875220252,1.013704225,0.905341576,-0.83519675,-1.300884993,-1.456445008,-1.049013221,1.626379969,0.804171665,-0.175925095
799,0,-0.825290078,0.972182164,-0.062898254,-0.931287635,-1.530480648,-1.654167783,-1.091119103,0.681887014,-0.164754991,-0.853933131,-0.948776282,0.646958918,0.238878964,-0.38872426,-0.791950192,-0.835887872,-0.930608888,0.529961557,0.841447941,-0.169655033,-0.896492319,0.667124557,0.061632473,-0.592735503,-0.770439591,-0.80513229,-0.925248232,0.372816409,0.752386051,-0.044246596,-0.921408775,0.791522013,-0.744431802,-0.75451983,-1.211342203,-1.134853998,-0.995052066,-0.232907949,-0.715292729,-1.104281098,-1.016550611,0.484824654,-1.40827233,-0.806238381,-0.896593449,-0.357888428,-0.93807636,-1.381841521,-1.250613991,-1.520329362,-0.866118889,0.991137753,0.886443036,-0.831904942,-1.258852392,-1.413010343,-1.02947273,1.598187026,0.801389271,-0.11910763
800,0,-0.76325606,0.965049998,-0.034712981,-0.909204232,-1.399503329,-1.521981989,-1.048554586,0.661951894,-0.377584313,-0.842372973,-0.85728963,0.396391552,0.211022975,-0.362482535,-0.669676008,-0.714758417,-0.729220697,0.736053789,0.645979647,-0.325097297,-0.801989648,0.665978946,0.14902927,-0.540795023,-0.635102199,-0.66592396,-0.864321989,0.38370675,0.28036308,0.159070546,-0.916095244,0.75335465,-0.770776845,-0.753890439,-1.205476792,-1.116664565,-0.970125776,-0.14871571,-0.800493673,-1.18871404,-1.008951486,0.504347686,-1.459433653,-0.809610448,-0.905721244,-0.290855096,-0.945515683,-1.518689413,-1.384639627,-1.552999011,-0.856709005,0.983010667,0.828358929,-0.830629788,-1.245255363,-1.392754948,-1.020183917,1.526962747,0.773565328,-0.177246431
801,0,-0.49185723,0.511722599,-0.088705248,-0.64041012,-0.648036709,-0.762474856,-0.609796622,0.421306516,-0.186771818,-0.526395341,0.16850182,0.673431637,0.682394844,-0.287568707,-0.393782031,-0.415946269,-0.302457935,0.528946324,-0.200118828,-0.11200757,-0.274151866,0.750181368,-0.508268618,-0.60528905,-0.806344861,-0.858599896,-0.571966956,0.453132676,-0.392758435,-0.685381633,-0.652262164,-0.345104302,0.788203071,-0.55599837,-0.511206212,-0.51652822,-0.187376332,1.077726464,0.934373823,0.54531176,-0.051461773,0.935320921,1.284691732,-0.717893284,-0.689290067,-0.195075404,-0.616125348,1.411158775,1.263234713,1.187167845,-0.493734289,0.17195904,1.385224649,-0.529601223,-0.365470755,-0.494087303,-0.304718763,1.687217374,1.477511099,0.6551955
802,0,-0.708976294,0.727948983,-0.213824611,-0.87248918,-1.24040014,-1.352305968,-0.873197098,0.758779619,-0.057117173,-0.904027146,-0.534445276,0.913738259,0.278918259,-0.351462804,-0.623508882,-0.666549217,-0.850126667,0.360417701,-0.350908656,-0.257155645,-0.826208926,0.889659531,-0.427385208,-0.718798893,-1.25505296,-1.300517824,-0.998147543,0.600152284,-0.247520597,-0.931108485,-0.746604449,0.86382734,0.994031439,-0.743715622,-1.126505259,-0.837625273,-0.933311561,1.327789981,0.990195131,0.372665295,-0.476097199,0.953652407,1.135694595,-0.850855083,-1.028936575,-0.567120585,-0.892982617,1.338824889,1.191708078,0.769949195,-0.708464763,0.96580965,1.408159893,-0.807477668,-1.082985572,-1.181472648,-0.953406414,1.957276096,1.406560043,0.449067022
803,0,-0.664979341,0.358989884,0.309447149,-0.522477696,-0.438771866,-0.534125948,-0.625303011,0.056778608,0.909176875,0.493467425,-0.708967158,0.489353892,0.057896186,-0.298062933,-0.428069215,-0.474933042,-0.698902886,0.158386399,-0.384417506,0.289465829,-0.973661585,0.762496689,-0.315006365,-0.69211332,-1.115554442,-1.166003403,-1.024973277,0.609681333,-0.216797209,-0.691618355,-0.698240473,0.559383857,1.017466209,-0.694452152,-0.890552631,-0.703507512,-0.730961211,1.124220686,0.966691422,0.730560155,-0.595577413,0.957043732,1.128301706,-0.842235579,-1.001107649,-0.565553572,-0.969779322,1.206538594,1.10282061,1.155859431,-0.822771717,0.955236548,0.876900358,-0.817861978,-1.143748862,-1.297288002,-0.98778635,1.412707134,0.694267088,0.131946286
804,0,-0.883784112,0.9187779,-0.086232545,-0.92688852,-1.500545277,-1.623184029,-1.095281892,0.616385905,0.006486992,-0.748607253,-0.80953909,0.911480895,-0.018006957,-0.402745379,-0.867178387,-0.914232672,-1.007316603,0.316762696,-0.060498618,-0.45274525,-0.951579303,0.820350054,-0.360706483,-0.701611653,-1.16076235,-1.210350748,-1.041493079,0.402764848,0.084850607,-0.785169187,-0.942337581,0.710710176,-1.114474094,-0.748926498,-1.16388616,-0.892475263,-0.96124179,-0.560880703,-1.12660763,-1.457135185,-0.992196789,0.36548668,-1.401530655,-0.730740191,-0.716428082,-0.27418857,-0.848346679,-1.279531431,-1.247141825,-1.476089211,-0.63765924,1.014177647,1.607983054,-0.813675786,-1.117783655,-1.153616392,-0.962128836,2.041854927,1.292481875,0.521740524
805,0,-0.872321304,0.90520939,-0.135010891,-0.914482001,-1.427173104,-1.546316538,-1.080087712,0.576515665,-0.274839123,-0.670255076,-1.037093651,0.850326862,-0.149105678,-0.416977704,-0.954408702,-0.997046547,-1.102166301,0.285290483,-0.099592277,-0.407450815,-0.564783196,0.54969941,-1.04522482,-0.34033807,-0.227700798,-0.251776529,-0.651383253,-1.029315035,-1.328425271,-0.541937023,-0.949494582,0.704778006,-1.349923527,-0.738166939,-1.0913456,-0.721132895,-0.962072666,-0.795865013,-1.524701696,-1.507542911,-1.004556812,0.406824181,-1.366745234,-0.794323202,-0.865241001,-0.400031828,-0.881880858,-1.192209443,-1.227003258,-1.491062801,-0.739471103,1.052682677,1.245219938,-0.826516212,-1.207215342,-1.327693757,-1.027150527,1.7109588,1.044848777,0.221797161
806,0,-0.914801121,0.875810951,-0.058242019,-0.933959514,-1.550077817,-1.674047764,-1.0887255,0.820008916,0.008933306,-0.73319371,-0.87588276,0.980433094,-0.177135029,-0.427762229,-1.031634469,-1.071764969,-1.086459483,0.449758176,-0.342531443,-0.651423111,-0.81671117,0.683735919,-0.546504946,-0.636928789,-0.90432325,-0.951758715,-0.883115159,0.116893388,-0.501686813,-0.719059932,-0.948193309,0.734215004,-1.120949845,-0.748741401,-1.162465299,-0.887979308,-0.978114971,-0.475431863,-1.131014576,-1.498721559,-0.976723873,0.376393914,-1.364019899,-0.822616894,-0.942103053,-0.440311133,-0.845485401,-1.04037345,-1.363112193,-1.599961633,-0.760450517,1.05970511,1.315838276,-0.829918722,-1.23811242,-1.333840508,-1.039894325,1.897922531,1.065716735,0.17819306
807,0,-0.833212901,0.909732226,-0.058610859,-0.918239506,-1.448007873,-1.570944677,-1.058649349,0.782986551,-0.069348743,-0.76016741,-0.623607788,0.546608843,-0.203663137,-0.325384018,-0.523070343,-0.5655579,-0.683683101,0.210163265,0.344399992,-0.348773934,-0.888181783,0.927751103,-0.230038786,-0.713884658,-1.226019899,-1.271073075,-1.057861324,0.655965283,-0.046422054,-0.78891122,-0.873153238,0.797678039,0.030618699,-0.745889276,-1.141487151,-1.316657438,-0.970125776,0.539901412,0.189600055,-0.411174855,-0.550623555,0.986740739,1.234125537,-0.880094698,-1.135450109,-0.465926748,-0.960222653,1.434618413,1.297261947,0.909475824,-0.871672263,1.028064707,0.824127837,-0.836626652,-1.324714968,-1.465020007,-1.058018838,1.580380956,0.680355117,-0.240670578
808,0,-0.856307087,0.965919774,-0.085695514,-0.936684096,-1.571436338,-1.694609577,-1.106521423,0.754507808,-0.213681272,-0.950267775,-0.850317206,0.702366935,-0.219925988,-0.371201108,-0.708152899,-0.749115578,-0.906744266,0.306610369,-0.029782172,-0.307597175,-1.067926812,1.040593806,-0.20241836,-0.737511152,-1.392605964,-1.429333786,-1.232304374,0.722668624,0.009438653,-0.745254165,-0.884539376,0.761525376,-0.047099292,-0.744547257,-1.132145105,-1.316949821,-0.956192618,0.616554048,0.044170857,-0.535933979,-0.552363114,0.973633727,1.290554735,-0.841803787,-0.999747171,-0.33599758,-0.953126683,1.432011787,1.307678447,1.015652185,-0.890954813,1.051341313,0.792652149,-0.837447266,-1.341567551,-1.469601987,-1.081807261,1.483931412,0.678963919,-0.267097306
809,0,-0.706447733,0.833887734,0.28689775,-0.899826935,-1.354071835,-1.435009196,-0.935014515,1.069197916,0.574031851,-0.383820068,0.129202704,0.519110049,0.315582523,-0.171712505,-0.069544535,-0.112460737,-0.23354275,0.439605849,0.185232952,-0.325097297,-0.861113178,0.637052263,-0.171561423,-0.599312793,-0.789068151,-0.841862046,-0.886752546,0.389151921,-0.010112594,-0.37479287,-0.833464415,0.586246517,0.144238292,-0.71561373,-0.97625225,-1.132663447,-0.826000684,0.691950083,0.245421363,-0.300277856,-0.458610057,0.710851875,1.224526622,-0.696113599,-0.645032057,-0.248537077,-0.730462021,1.111396727,0.966711675,1.525434841,-0.821229113,0.876727318,0.900529845,-0.822316601,-1.17436655,-1.329374558,-0.930864051,1.581864795,0.774956525,-0.042470118
810,0,-0.90249546,0.862242441,-0.149732031,-0.923803057,-1.480963033,-1.598676784,-1.073010971,0.499623059,0.01137962,-0.767874182,0.076592596,0.847659068,-0.662291038,-0.271317857,-0.34272188,-0.359675415,-0.458795563,-0.254813299,-1.043424899,-0.798630024,-0.73384325,0.606120761,0.319885476,-0.424853138,-0.383573102,-0.405838047,-0.789149311,0.402764848,0.048541148,0.845109982,-0.753327692,0.84244914,-0.092631498,-0.731632521,-1.054251044,-1.238702623,-0.925066711,0.206902256,-0.096851395,-0.610285376,-0.593837855,1.016346089,1.337140943,-0.912943428,-1.29609238,-0.357043086,-1.005716974,1.714830762,1.353511048,0.971412034,-0.814904437,0.904659245,1.086831689,-0.817122362,-1.138987225,-1.28913045,-0.94859209,1.690185052,1.076846312,0.227082507
811,0,-0.32615223,0.495892671,-0.065031625,-0.266979499,-0.067394405,-0.176089598,-0.498025737,-0.6067761,0.419914066,-0.15133246,0.247311338,0.448926561,0.269648913,0.113700666,0.516062916,0.472323632,-0.123838542,-0.782734289,0.436549331,0.371819347,-0.23473618,-0.482782678,-0.06717478,0.850908041,1.170262433,1.079148249,0.105648053,-1.385973713,1.070792079,1.193119078,-0.605524779,0.846590467,0.911724774,-0.629133554,-0.686705384,-0.612719574,-0.840317323,0.865360964,0.581818193,0.518847703,-0.348743194,0.877026796,1.370307157,-0.592211339,-0.457131735,0.055419638,-0.765541291,1.248896275,1.222957579,1.615276377,-0.767392234,0.968807992,1.129584398,-0.808796091,-1.090080783,-1.236569671,-0.977194838,1.519543552,0.962768144,0.402820248
812,0,-0.102458908,0.900512598,1.944980856,-0.042793106,0.204106808,0.445325365,-0.601991393,0.933923888,0.493303487,1.37332384,-0.729250573,0.140488599,-0.566318453,-0.235187993,-0.236683883,-0.262757727,-0.503602609,-0.024355482,0.274589887,-0.247890874,-1.021625252,0.125250463,-2.273348518,-0.480851104,-0.49826639,-0.207059251,-0.718371809,-0.317358971,-1.898204478,-1.388883891,-0.602705354,0.950795203,1.642540014,-0.690172552,-0.874857272,-0.342539354,-0.8981591,1.486121655,1.496993849,1.354355774,-0.676878892,0.672630727,0.314165819,-0.617819202,-0.50047175,-1.078072518,-0.843024702,0.045938145,0.699354838,0.512675705,-0.569476145,1.058205939,1.682347776,-0.78951062,-0.998002255,-1.039441806,-0.968698972,1.838568965,1.039283988,1.095200521
813,0,-0.901315465,0.836671019,-0.167129473,-0.913909011,-1.424083782,-1.540183358,-1.056984233,0.866998842,-0.037546661,-0.801270192,-0.826864507,0.678562009,-0.709519333,-0.381336836,-0.755442688,-0.75087981,-0.879105137,0.185797681,-0.551961759,-0.757453266,-0.92641025,0.819204443,-0.006818627,-0.696102237,-1.134070756,-1.158535515,-1.024821719,0.645074942,0.358568069,-0.561894534,-0.860682706,0.867856739,0.060259959,-0.75625577,-1.228449445,-1.392689609,-1.002849521,0.508486397,0.083833366,-0.477965093,-0.468498075,0.925146946,1.201591842,-0.86019896,-1.060706734,-0.486335522,-0.870435746,1.53171525,1.271567913,0.869999997,-0.895428364,0.953658473,-0.034094626,-0.829191432,-1.231084633,-1.086885603,-1.013330585,0.762785593,0.009798077,-0.881518732
814,0,-0.775561721,0.612790603,0.302332964,-0.800535887,-1.01122212,-1.10227975,-0.845410481,0.794378048,0.534890826,-0.147479074,-0.244561472,0.409730519,-0.508197847,-0.030933358,0.244320146,0.210693408,-0.384035981,-1.224360501,0.199194973,0.627115252,-0.48215272,0.505593379,-0.152002918,-0.266936538,-0.104912196,-0.172035642,-0.575301228,-0.188036168,-0.577098767,0.443465076,-0.752134859,0.704666078,0.029743598,-0.697485445,-0.901965208,-1.076514577,-0.845686062,0.076215795,0.092647256,-0.097386756,-0.503747027,0.945036608,1.183392124,-0.82653109,-0.953448962,-0.467354428,-0.904885534,1.341431516,1.161847445,1.17968105,-0.882316231,0.675128242,-0.027740415,-0.758486159,-0.881941875,-0.872040929,-0.808580227,0.590660254,0.268560752,-0.524757904
